Features,Context,label,score,label_numeric
home,"ds were or what kid lived in what home so, 
and there were no organized activities to bring the kids from one home 
together with the kids of another home. 
 
I met Andre Trocme, well first of all Andre Trocme came and visited at 
Les Grillons on several occasions. At that time, again, I certainly was 
",neutral,0.44949573278427124,4
home,"ension De Famille. It was a boarding house or a 
bed and breakfast, if you will. And that house, a solid house built of 
rocks, the Les Grillons, the home where I lived from the time that I 
arrived in Le Chambon-sur-Lignon in the beginning of 1943, until I left 
in late 1943, it was called Les Grillons",neutral,0.5004203915596008,4
home,"bout 17 or 18, boys and girls. And 
Daniel Trocme was our, call it then, then father. He was the, 
our supervisor and the man who ran that particular home. 
Later on I found out that he was the cousin of the pastor of the 
Le Chambon-sur-Lignon, whose name was Andre Trocme. At first I didn't know where ",neutral,0.43925127387046814,4
home,"ble to, to the population at 
large. We were looked after and fed. And every so often, we would be told 
to suddenly leave the classroom or leave our home, Les Grillons, and go 
pick mushrooms. Go, everybody, into the woods. Later on we learned that 
when that happened, it was the result of an anonymous",fear,0.5585285425186157,2
home,"ril, April in 1941. 
In Chambon-sur-Lignon, we, or I, I should say, was welcomed in Maison des Roches, 
which means the house of rocks, which was the home for students from all 
countries in Europe,  Spain, Belgium, Austria, Poland, Russia, 
approximately my age or older. 
There were all denominations. ",joy,0.9540895223617554,3
home,"And we went to school each day so I don't really know what 
happened in the little house during the day. I only know that in the 
evening when I came home I tried to teach them some French. I tried to 
sing songs with them. I tried to console, and then after our meal, well, 
our meal consisted of a soup",neutral,0.3578021228313446,4
home,"And so I prepared to leave. And when I 
prepared to leave, the children took me to the railroad station and it 
started snowing and the children went home and I waited for the train and 
the train never came. And I got frantic. It was afternoon and I still 
couldn't leave. And I was all by myself and I ",fear,0.9876551032066345,2
home,"cme was doing all kinds of 
rescue activities, but, of course, I wasn't knowledgeable about the 
details, but, and, but in the evening, he was always home and we had 
prayer in common and, and he's, he, he did, he was very devoted to his 
family.

Now, in, excuse me, I have to say this, this, for what h",neutral,0.5593724250793457,4
home,"ion, Oeuvre de Secours aux Enfants, called 
OSE, asked my parents if they wanted to send me to a village somewhere in France where I 
could stay in a home for refugee teenagers run by Swiss Aid for Children. She said I would be 
much safer there. They can only take kids who are sixteen and younger, so I",fear,0.4140218198299408,2
home,"n-sur-Lignon. It's way up on a high plateau in the mountains. It's beautiful 
here. What a difference from Gurs! I'm staying at La Guespy, which is a home for refugee kids 
like me. Lots of the kids are Jewish, but not all of them. Hanne and the others I came with are all 
staying here, too. Monsieur Bo",joy,0.4751330018043518,3
home," friend Walter hiding here. Mostly we sit around and play cards. After 
school, Rene Riviere and his cousin Helene Veillith and Jacques Rousseau come home. They're 
really nice. Jacques and his mother, Madame Rousseau, are staying here, too. They're friends of 
the Rivieres. 
Altogether, we're six kids ",joy,0.5764933824539185,3
home,"en I left, I said, I'll see 
what I can do to get you out when I'm there. Just let me get my feet on 
the ground. So I was in,  we, so we got to this home from the Swiss Red 
Cross. And we, it was a very small house up in the Massif Central, in 
[FRENCH]. And we were received very nicely by the pastor, ",neutral,0.6674123406410217,4
home,"r third day we 
were in that village, there was a very rich lady with, her name was Madame 
de Felice. She owned a tremendous amount of land. And the home for 
the Swiss Red Cross was owned by her. And the, the, actually, the whole 
section was owned by her. It must have been about 300, 400 acres of lan",joy,0.21922090649604797,3
home,"d day. Then we didn't speak any French. This lady spoke 
German fluently. And then we had to take French lessons. 
And we, I, I did chores around the home there. I started to help in the 
kitchen, peel potatoes, whatever. 
And we started to meet a lot of people. Amongst them was one who was, who 
was ve",disgust,0.47004303336143494,1
home," start hiding. 
So there are several homes from the Swiss Red Cross. And we, we went. The, 
the, the, all the Jewish children, who were in that, this home, in this 
particular home, went over where this Mr. Bohny was. And he was a young man 
himself. He wasn't older than 22. But he was sharp. 
He took u",neutral,0.3564647436141968,4
